Unnamed: 0,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,level_0,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb,CLdbQ
3142,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.431,2.542,0.536,5.765,2.814,0.614,0.0,0.798160487094,0.537366850821,0.233842723337,-0.0976597304851,-0.0997840782078,-0.00592249464626,-0.353648443849,0.58786733382,0.260561152908,0.436485331542,0.520478761325,-0.0062817139232,0.48764544408,-0.453896639297,-0.192489409159,0.46295963917,0.55204755378,0.6516899759,0.332054968682,0.681938173947,0.213337795714,0.855554743161,0.471712906728,0.433600567113,0.459997786553,0.77485004005,2.45384507793e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.145,0.099,0.046,0.0,0.0,0.0,0.145,0.099,0.046,0.15,0.105,0.049,0.0,0.0,0.0,0.15,0.105,0.049,56424.0,0.01,0.001,0.0,1.05853005165e-11,1.38742951559e-11,5.04637924653e-11,7.29706601754e-32,0.0,0.93885,0.0,2.29763261881e-32,0.0,5.93889346761,0.0,0.10132900974,0.0,3.87706776051,2.481e-24,0.0,0.00574484013078,2.313e-27,0.0,2.313e-27,1.07793795635e-06,5.49240693541e-07,1.12797045952e-06,5.92006805641e-07,2.3741420448e-06,1.30899098379e-06,1.3731542394e-06,1.45675065632e-06,2.45384507793e-06,0.958797350997,0.943103229648
3143,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.493,2.865,0.707,5.866,3.098,0.777,0.0,0.783656553151,0.406514583947,0.448619450855,-0.126919460364,-0.0570993751059,-0.00570703210114,-0.292125513791,0.370434938751,0.415368808582,0.686667717503,0.365190729245,-0.0044980969999,0.548171768521,-0.384621892906,-0.419284139767,0.541209151322,0.287831449779,0.648037605454,0.36138802524,0.670407306889,0.591465967799,0.549388816214,0.590203301884,0.256481006189,0.85522638115,0.450339128267,3.24629173691e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.146,0.106,0.052,0.0,0.0,0.0,0.146,0.106,0.052,0.151,0.11,0.055,0.0,0.0,0.0,0.151,0.11,0.055,43918.0,0.01,0.001,0.0,4.42688328106e-11,4.50817209196e-11,6.72478638344e-11,2.13443973177e-30,0.0,0.9499,0.0,3.10733162209e-30,0.0,0.983267303572,0.0,5.51782856816,0.0,5.2717645012,5.936e-23,0.0,0.00574484013078,5.872e-26,0.0,5.872e-26,2.37074257635e-06,1.32208064904e-06,2.45257857347e-06,2.17690486227e-06,2.02203888374e-06,2.1722575897e-06,9.73557632713e-07,3.24629173691e-06,1.7094096056e-06,0.96516446683,0.951336484696
3144,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.625,3.059,0.844,5.952,3.316,0.886,0.0,0.78607423983,0.0515292547336,0.598898735368,-0.143808725919,0.00844869851784,-0.0850369436919,-0.405344138495,-0.0191546203083,0.535953358272,0.0525814663055,0.733544228574,-0.0765599426248,0.452427576809,-0.108872122259,-0.582407932599,0.0473398251243,0.660420067023,0.649916782888,0.367596423735,0.665192486862,0.719887238519,0.411509437459,0.558947534837,0.0655824435235,0.86100406704,0.50435199974,4.61643493823e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.148,0.109,0.057,0.0,0.0,0.0,0.148,0.109,0.057,0.152,0.114,0.059,0.0,0.0,0.0,0.152,0.114,0.059,17183.0,0.01,0.001,0.0,9.47608286242e-11,9.519033178e-11,1.07647173041e-10,6.9171313059e-30,0.0,0.97339,0.0,1.02937394686e-29,0.0,4.15655962121,0.0,3.91220105653,0.0,5.11817266067,1.966e-22,0.0,0.00574484013078,2.053e-25,0.0,2.053e-25,3.20754554199e-06,1.81420498939e-06,3.28293598808e-06,3.65087387807e-06,2.08695053254e-06,2.83467582832e-06,3.51632582476e-07,4.61643493823e-06,2.70417792655e-06,0.970862699297,0.958389839526
3145,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.477,3.013,0.812,5.928,3.324,0.863,0.0,0.803274733462,0.498089037458,0.291915476804,-0.0689878544525,-0.129162857222,0.0777293975466,-0.317158816627,0.500005215317,0.228285613828,0.766397480183,0.062320071695,0.0629113179353,0.494125788084,-0.496601939361,-0.34345253262,0.620293956501,0.0504395758607,0.648112178339,0.372644593859,0.664143516837,0.236590946951,0.815668773957,0.527929138249,0.675428746864,0.423916123814,0.603399641929,3.13722816942e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.146,0.108,0.056,0.0,0.0,0.0,0.146,0.108,0.056,0.152,0.114,0.058,0.0,0.0,0.0,0.152,0.114,0.058,22516.0,0.01,0.001,0.0,3.21898688718e-11,3.3375013417e-11,6.05580352115e-11,8.93760200352e-31,0.0,0.94714,0.0,5.63388813563e-31,0.0,1.43290400284,0.0,6.12497737849,0.0,1.28874575776,2.224e-23,0.0,0.00574484013078,2.404e-26,0.0,2.404e-26,1.85502843055e-06,1.06658436487e-06,1.90091337097e-06,9.09976950331e-07,3.13722816942e-06,2.0305229486e-06,2.16582225455e-06,1.35932469455e-06,1.93485453343e-06,0.967277906126,0.953816587301
3149,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.353,3.273,0.995,5.714,3.506,1.096,0.0,0.793966537263,0.196406342128,0.552386931456,-0.0816137889406,-0.138742761575,-0.00965732506558,-0.33712542329,0.209029413936,0.609174606916,0.282688400113,0.625742323872,-0.0099713267267,0.505737971082,-0.17155519207,-0.460516063998,0.291879830101,0.646087929699,0.65062129887,0.401846248693,0.644369085128,0.113913840483,0.952605670461,0.282074588632,0.270237494467,0.589398137259,0.76130252356,2.45709814897e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.144,0.113,0.062,0.0,0.0,0.0,0.144,0.113,0.062,0.149,0.117,0.065,0.0,0.0,0.0,0.149,0.117,0.065,26482.0,0.01,0.001,0.0,1.32254430596e-11,1.59329466295e-11,5.27664060324e-11,8.76288371009e-31,0.0,0.92504,0.0,8.85645031284e-31,0.0,3.98707224498,0.0,0.667527011178,0.0,2.78730392607,1.652e-23,0.0,0.00574484013078,1.796e-26,0.0,1.796e-26,1.72839659414e-06,1.0675176002e-06,1.71178738544e-06,2.43375783579e-07,2.03523251e-06,6.02649544119e-07,8.72189473816e-07,1.90227803961e-06,2.45709814897e-06,0.969047688521,0.956250043921
3152,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.33,3.452,1.018,5.66,3.72,1.127,0.0,0.828613736928,0.163821394593,0.512948426028,0.0659517028349,-0.138188678175,0.0951192124415,-0.367575734941,0.206319950575,0.442840834102,0.783438121217,0.0582168221177,0.0725856281045,0.404933347693,-0.163448304768,-0.666824705769,0.597842924157,0.0444253531037,0.649687248319,0.418964314462,0.634330657134,0.257938580874,0.7847069372,0.563651231887,0.305774922468,0.751670480838,0.584374182375,2.26255789368e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.144,0.116,0.063,0.0,0.0,0.0,0.144,0.116,0.063,0.148,0.12,0.066,0.0,0.0,0.0,0.148,0.12,0.066,6561.0,0.01,0.001,0.0,1.24651213913e-11,1.51428259862e-11,5.18896792386e-11,6.50696015852e-31,0.0,0.92089,0.0,4.7772583007e-31,0.0,4.32560340709,0.0,3.6213084458,0.0,0.712079418384,9.88e-24,0.0,0.00574484013078,9.622e-27,0.0,9.622e-27,1.51780489932e-06,9.78788010347e-07,1.48192869981e-06,6.72862243984e-07,2.04699765675e-06,1.47034860557e-06,9.20394617264e-07,2.26255789368e-06,1.75898941478e-06,0.970719764673,0.958602287936
3165,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,6.309,1.228,0.062,6.733,1.427,0.082,0.0,0.834885130864,0.524464841194,0.0697453966051,-0.137870101736,-0.0634890802683,-0.0735950802297,-0.352966528789,0.64317439036,0.13258099952,0.073156814888,0.658327772699,-0.0815114932458,0.407824825693,-0.537073770514,-0.0193120993358,0.0810260849504,0.729142214811,0.667384522677,0.0693505673962,0.741477172739,0.273187676785,0.787693287083,0.552184551339,0.561307462892,0.570969999636,0.59910532598,2.72092710963e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.157,0.069,0.016,0.0,0.0,0.0,0.157,0.069,0.016,0.162,0.074,0.018,0.0,0.0,0.0,0.162,0.074,0.018,104101.0,0.01,0.001,0.0,2.52405780175e-11,2.67950303274e-11,5.46964508331e-11,8.93760173276e-33,0.0,1.09509,0.0,1.62610019307e-31,0.0,3.14849039848,0.0,5.86360990601,0.0,5.09589886471,1.745e-23,0.0,0.00574484013078,1.457e-26,0.0,1.457e-26,1.79742458882e-06,1.86777503599e-07,1.9969736442e-06,9.436715635e-07,2.72092710963e-06,1.90740982549e-06,1.68281312893e-06,1.71178164399e-06,1.7961320218e-06,0.970592922396,0.959867253432
3166,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.928,1.683,0.187,6.301,1.901,0.214,0.0,0.796351090286,0.328706418981,0.487682071724,0.11763754984,0.0781321630812,-0.0308092974002,-0.515367492528,0.291483512198,0.473166250124,0.643124013969,0.104831766923,-0.0352385930026,0.313097935801,-0.349673020463,-0.472226775671,0.735582674414,0.119902895556,0.658003632284,0.173614581548,0.732727232314,0.279316248192,0.848998024531,0.4485362726,0.201316796994,0.641086009087,0.740594542379,2.67362358427e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.152,0.081,0.027,0.0,0.0,0.0,0.152,0.081,0.027,0.157,0.086,0.029,0.0,0.0,0.0,0.157,0.086,0.029,31756.0,0.01,0.001,0.0,3.72964241534e-12,9.58611717002e-12,4.89984034614e-11,2.60531084747e-32,0.0,1.0273,0.0,2.21027725732e-32,0.0,4.09137588095,0.0,3.36630664692,0.0,3.41883295966,1.794e-24,0.0,0.00574484013078,1.743e-27,0.0,1.743e-27,1.00339146845e-06,2.64745331754e-07,1.11733768255e-06,4.27059353151e-07,1.2980718076e-06,6.85787567608e-07,7.26774645979e-07,2.31438739466e-06,2.67362358427e-06,0.962749690936,0.949089359815
3167,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.784,1.703,0.187,6.231,1.916,0.225,0.0,0.812945133769,0.291611578115,0.478336843566,-0.0873410042099,0.132846942231,-0.0817310036742,-0.454845065612,0.271705865728,0.553886722761,0.426622095566,0.473090919147,-0.0967693894393,0.34086933578,-0.342566578271,-0.433808842609,0.505119940455,0.560138959967,0.653144353103,0.210411406141,0.727412877378,0.389762528745,0.918317880747,0.0691190356232,0.446591506893,0.437306129736,0.780589120387,2.75880557243e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.15,0.081,0.027,0.0,0.0,0.0,0.15,0.081,0.027,0.156,0.086,0.03,0.0,0.0,0.0,0.156,0.086,0.03,112847.0,0.01,0.001,0.0,2.67565444661e-11,2.81848105783e-11,5.51402053573e-11,2.46795277894e-31,0.0,1.00172,0.0,3.45370309109e-31,0.0,6.12097809336,0.0,0.51014167957,0.0,0.605656669005,2.163e-23,0.0,0.00574484013078,1.969e-26,0.0,1.969e-26,1.8563308445e-06,5.98019689518e-07,2.06741274658e-06,1.16384305511e-06,2.742125805e-06,2.06391593992e-07,1.57837088122e-06,1.54555393621e-06,2.75880557243e-06,0.959085168844,0.9445983377
3168,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,6.056,1.87,0.21,6.461,2.122,0.245,0.0,0.798004555007,0.580494708566,0.0465113520173,-0.0280201219856,0.152532588036,-0.0318657705696,-0.449045574434,0.412741045873,0.0563993368799,0.111870060275,0.781851442547,-0.0239418892368,0.399947697674,-0.697035168818,-0.038321074393,0.0840519637257,0.587432856714,0.655348952409,0.223625985385,0.721463214056,0.139399669739,0.861186790541,0.488799594797,0.703597368353,0.456671670377,0.544427891205,3.19920825361e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.153,0.085,0.029,0.0,0.0,0.0,0.153,0.085,0.029,0.158,0.091,0.031,0.0,0.0,0.0,0.158,0.091,0.031,59723.0,0.01,0.001,0.0,3.26106033446e-11,3.37623990094e-11,5.82355871772e-11,5.12631213847e-31,0.0,1.05012,0.0,3.54690611813e-31,0.0,2.39174252558,0.0,2.72281175955,0.0,1.45843484798,2.673e-23,0.0,0.00574484013078,2.453e-26,0.0,2.453e-26,1.96371247994e-06,6.70081392096e-07,2.16181976343e-06,5.17853477178e-07,3.19920825361e-06,1.81583335371e-06,2.2262358074e-06,1.44494404122e-06,1.72261142588e-06,0.966762807843,0.954256627874
3169,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,6.146,2.021,0.288,6.492,2.262,0.323,0.0,0.839200320805,0.451007240804,0.266706170251,-0.0546844593509,-0.134954506994,0.0246283013507,-0.232710975783,0.508820566586,0.283029985878,0.465694877024,0.62398957375,0.0193069399854,0.490519227096,-0.528858491068,-0.326748591475,0.365073616494,0.489166064697,0.654988069496,0.254997483294,0.711313511984,0.132246338157,0.881933191867,0.452443091591,0.398231604615,0.231342427564,0.887632959221,2.89677597705e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.155,0.089,0.033,0.0,0.0,0.0,0.155,0.089,0.033,0.159,0.094,0.035,0.0,0.0,0.0,0.159,0.094,0.035,114294.0,0.01,0.001,0.0,5.97561510872e-12,1.06694181325e-11,4.99431907007e-11,6.35812433317e-32,0.0,1.06603,0.0,1.3655491095e-31,0.0,4.20097040473,0.0,3.44864240742,0.0,4.36564353104,3.367e-24,0.0,0.00574484013078,3.028e-27,0.0,3.028e-27,1.16919948576e-06,4.55188331243e-07,1.26974433758e-06,4.34373055645e-07,2.89677597705e-06,1.48608340268e-06,7.30372700705e-07,4.24291270832e-07,1.62795437165e-06,0.969695343857,0.958139895562
3170,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.831,2.22,0.385,6.138,2.476,0.42,0.0,0.793385520997,0.587342978747,0.0376762776759,-0.150895522264,0.0371305783671,-0.0570469974551,-0.38411022393,0.640034302079,0.0834619130827,0.572275798103,0.324184496987,-0.0639284969772,0.464389425268,-0.486552056954,0.0163101354556,0.641308627294,0.363290419483,0.651299940046,0.271189465364,0.708706329852,0.612129097272,0.507166965714,0.60669567096,0.121522927703,0.716838028351,0.686567854733,2.62953877248e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.151,0.093,0.039,0.0,0.0,0.0,0.151,0.093,0.039,0.154,0.098,0.04,0.0,0.0,0.0,0.154,0.098,0.04,73888.0,0.01,0.001,0.0,6.88730940539e-12,1.12725346393e-11,4.8766012638e-11,4.9506500816e-32,0.0,1.01002,0.0,6.29297393802e-32,0.0,3.04240049606,0.0,5.98927861328,0.0,0.0997233331165,2.095e-24,0.0,0.00574484013078,1.881e-27,0.0,1.881e-27,1.03261971259e-06,4.29964092675e-07,1.12363610319e-06,1.05251621673e-06,8.72040650217e-07,1.04317379316e-06,4.45776085397e-07,2.62953877248e-06,2.51850030629e-06,0.964666717305,0.950996520389
3171,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.971,2.181,0.389,6.379,2.422,0.447,0.0,0.831640262602,0.308658131448,0.433037174516,-0.152390587668,0.0485854483103,-0.0572092885138,-0.334125806941,0.361446616828,0.570123563415,0.607256305859,0.246256547245,-0.0644522539126,0.435094728798,-0.329420366744,-0.391160645995,0.68413781454,0.277433786069,0.657523125921,0.283157337592,0.698201447326,0.372224531089,0.385156782169,0.844454351404,0.112170307726,0.753605467433,0.647685588476,2.64424973037e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.152,0.092,0.039,0.0,0.0,0.0,0.152,0.092,0.039,0.157,0.097,0.042,0.0,0.0,0.0,0.157,0.097,0.042,130810.0,0.01,0.001,0.0,3.47936699666e-12,9.15157116569e-12,4.94502455959e-11,3.64511973811e-32,0.0,1.03491,0.0,5.13166564029e-32,0.0,1.09899270141,0.0,2.9389236301,0.0,3.55598817807,1.794e-24,0.0,0.00574484013078,1.637e-27,0.0,1.637e-27,1.00273063754e-06,4.31818329201e-07,1.0647655646e-06,6.33288967021e-07,6.5529141781e-07,1.43672321201e-06,3.93583006993e-07,2.64424973037e-06,2.27259821843e-06,0.967584648255,0.954683154832
3172,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.687,2.453,0.408,6.045,2.659,0.451,0.0,0.815784406149,0.493708211492,0.261187354758,-0.0875188062852,0.121941087624,-0.0864400376791,-0.331980661086,0.470295158485,0.315755230207,0.730879834689,0.165083997703,-0.0744093984071,0.459647696246,-0.55752712576,-0.237314074939,0.629156699457,0.142107769565,0.651262612103,0.298039612074,0.697874916952,0.272848666172,0.65560596329,0.704084104541,0.07204325407,0.891421307035,0.447412363382,2.18146129844e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.149,0.098,0.04,0.0,0.0,0.0,0.149,0.098,0.04,0.153,0.102,0.042,0.0,0.0,0.0,0.153,0.102,0.042,138697.0,0.01,0.001,0.0,3.21842452188e-12,9.30258148438e-12,4.8827109637e-11,3.90979256229e-32,0.0,0.98445,0.0,1.44537866177e-32,0.0,1.10927494042,0.0,3.04556618834,0.0,4.08063486532,1.379e-24,0.0,0.00574484013078,1.306e-27,0.0,1.306e-27,9.3002326576e-07,4.25609835718e-07,9.96587086828e-07,7.91781326528e-07,1.90250722709e-06,2.04318626183e-06,1.76302237031e-07,2.18146129844e-06,1.09489502602e-06,0.963261236528,0.949020906158
3173,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.574,2.468,0.486,6.037,2.709,0.556,0.0,0.8237069297,0.38921325075,0.383352026904,-0.108468041152,0.106281921896,-0.0877606507908,-0.362617267452,0.384070329984,0.459983320972,0.607311158997,0.364534316257,-0.0854128022611,0.418351924451,-0.454719618318,-0.368360779236,0.591063847715,0.354781980207,0.651773486078,0.305959057274,0.693959925441,0.254981148329,0.512811962089,0.819761249106,0.0967177613762,0.835247510897,0.541301459609,2.61137883516e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.147,0.098,0.043,0.0,0.0,0.0,0.147,0.098,0.043,0.153,0.103,0.046,0.0,0.0,0.0,0.153,0.103,0.046,63817.0,0.01,0.001,0.0,1.5197221739e-12,8.92874784847e-12,5.13508600037e-11,3.02611989456e-32,0.0,0.96441,0.0,1.15130819446e-32,0.0,4.17503528243,0.0,3.24353290452,0.0,5.60719006756,1.065e-24,0.0,0.00574484013078,1.033e-27,0.0,1.033e-27,8.72708375058e-07,4.09671515352e-07,9.29194960863e-07,6.01217638073e-07,1.20915447531e-06,1.93290729609e-06,3.02385474661e-07,2.61137883516e-06,1.69236442686e-06,0.961256816537,0.946292735095
3175,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.901,2.639,0.556,6.278,2.842,0.626,0.0,0.819278637845,0.055152557102,0.547656147317,-0.0787962229306,-0.140016458227,0.0394594758504,-0.339675147178,0.0940981988319,0.66980306053,0.540595724909,0.365142979456,0.044802002052,0.458081912258,-0.0189993675125,-0.489059661868,0.613788456504,0.414580684672,0.656160852678,0.336581561382,0.675400464873,0.12175240221,0.890889346773,0.437598588162,0.0861625752867,0.670126391686,0.737229021259,2.7017571095e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.151,0.101,0.046,0.0,0.0,0.0,0.151,0.101,0.046,0.156,0.105,0.049,0.0,0.0,0.0,0.156,0.105,0.049,83782.0,0.01,0.001,0.0,1.95967761322e-12,9.15244461288e-12,5.14671464439e-11,9.65430321231e-32,0.0,1.02246,0.0,9.15371173495e-32,0.0,4.22013312919,0.0,0.308574605472,0.0,6.05911399034,2.582e-24,0.0,0.00574484013078,2.458e-27,0.0,2.458e-27,1.09638653737e-06,5.62397910694e-07,1.12853422144e-06,1.52508688275e-07,1.11593991747e-06,5.4814184739e-07,3.15763953453e-07,2.45584301593e-06,2.7017571095e-06,0.970434816226,0.958028213147
3176,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.543,2.869,0.583,5.924,3.059,0.665,0.0,0.831763532644,0.484024468683,0.230913601497,-0.0275273223767,-0.140751179909,0.00606107015816,-0.283331011873,0.572001401485,0.268554922339,0.186968465466,0.696722501752,0.00569272410383,0.477308935382,-0.503428269432,-0.244237282746,0.175605934635,0.654380971661,0.650298328921,0.348142347953,0.675210329426,0.326201004667,0.816872915024,0.475722130297,0.68175603435,0.461025774761,0.568035161441,6.13712444502e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.147,0.106,0.048,0.0,0.0,0.0,0.147,0.106,0.048,0.152,0.109,0.051,0.0,0.0,0.0,0.152,0.109,0.051,99817.0,0.01,0.001,0.0,2.16994602659e-10,2.17160677655e-10,2.22544805247e-10,3.39323731127e-29,0.0,0.95888,0.0,3.07539057956e-29,0.0,2.67613942149,0.0,2.99757040368,0.0,0.893694361355,9.054e-22,0.0,0.00574484013078,8.784e-25,0.0,8.784e-25,4.70183133468e-06,2.51716255099e-06,4.88195177998e-06,2.45073146987e-06,6.13712444502e-06,3.57407604193e-06,5.52304533822e-06,3.73486427373e-06,4.60176924336e-06,0.965349078346,0.951692028984
3177,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.609,3.055,0.797,5.948,3.304,0.859,0.0,0.824024780183,0.503724020755,0.215281424521,-0.0205675563697,-0.143094921085,0.0317788787353,-0.278209688038,0.562859113007,0.217579937011,0.35804621143,0.655164843947,0.027639035398,0.491740498347,-0.525341249007,-0.244501904242,0.311403432269,0.569816338211,0.655742438941,0.360538325504,0.663335487981,0.582016439801,0.544933105913,0.603576651206,0.467214150669,0.76413976791,0.444748639699,5.57501511375e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.148,0.109,0.056,0.0,0.0,0.0,0.148,0.109,0.056,0.152,0.113,0.058,0.0,0.0,0.0,0.152,0.113,0.058,59316.0,0.01,0.001,0.0,1.77035459377e-10,1.7724380854e-10,1.83980799314e-10,2.49117689821e-29,0.0,0.97063,0.0,2.53275175671e-29,0.0,3.374757321,0.0,5.73936403128,0.0,4.3657025683,6.147e-22,0.0,0.00574484013078,6.221e-25,0.0,6.221e-25,4.30353013529e-06,2.36615392964e-06,4.35336207146e-06,3.96925531884e-06,3.7163531494e-06,4.11629237474e-06,3.4087035654e-06,5.57501511375e-06,3.24479956713e-06,0.970200353,0.957591222022
3199,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.831,1.656,0.179,6.294,1.858,0.214,0.0,0.820462620197,0.523809413376,0.162218641571,0.159924974689,-0.0239562541962,0.102276952263,-0.370826360577,0.514219717045,0.0876894573954,0.237632860324,0.723496026731,0.0842960325215,0.414442400217,-0.605358330662,-0.246452315768,0.195855536158,0.596300957832,0.653914166225,0.202947560284,0.728840552511,0.481918562827,0.849702899137,0.213914660556,0.575405742042,0.490349168977,0.654573085689,6.0809867981e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.151,0.08,0.026,0.0,0.0,0.0,0.151,0.08,0.026,0.156,0.085,0.029,0.0,0.0,0.0,0.156,0.085,0.029,72039.0,0.01,0.001,0.0,1.96054003239e-10,1.96261924559e-10,2.02494497679e-10,5.84395711363e-30,0.0,1.01002,0.0,1.48050733645e-29,0.0,6.19587690726,0.0,3.72882490701,0.0,1.94679986364,7.538e-22,0.0,0.00574484013078,6.864e-25,0.0,6.864e-25,4.51514244232e-06,1.40131104406e-06,5.03249368541e-06,3.4489001053e-06,6.0809867981e-06,1.53090242258e-06,4.41719514045e-06,3.76424461571e-06,5.02493604411e-06,0.960084361526,0.945825735329
