,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau
125,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.221,3.701,5.317,1.382,4.2189999999999985,5.983,0.0,0.8036402704113471,0.3390830263593818,0.4684224051293776,0.07990936282706339,-0.11567178183775728,0.06983654966077114,-0.3917244213586271,0.40284095373543694,0.4708007846134642,0.3273938245914707,0.5920759282921124,0.07461285601593683,0.4361995776396962,-0.26611699901833896,-0.4591848011880571,0.3497851542409741,0.6325695671213337,0.2548704837337353,0.4566326185533678,0.8523659356135875,0.13552901446341073,0.7001739337319023,0.7009909762336248,0.4742719283965259,0.877288659435537,0.0736935951140861,1.914661161787537e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.123,0.214,0.256,0.0,0.0,0.0,0.123,0.214,0.256,0.131,0.228,0.272,0.0,0.0,0.0,0.131,0.228,0.272,70574.0,0.01,0.001,1.6572554072145084e-16,8.596382646228215e-12,4.80240118824103e-11,7.330650042614497e-32,0.0,0.84709,0.0,1.1121488398390975e-30,0.0,5.697482494239073,0.0,0.6234406495184952,0.0,1.8599513233125584,1.223e-23,0.0,0.01823042318946097,1.013e-26,0.0,1.013e-26,5.320509352947723e-07,9.532363584369915e-07,1.7793433221964978e-06,3.7017900242121077e-07,1.912429521725659e-06,1.914661161787537e-06,7.954133750167962e-07,1.4713228670834669e-06,1.2359338113262426e-07
126,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.036,3.096,4.959,1.283,3.627,5.625,0.0,0.8214925198342105,0.2278161573338249,0.5000235841147451,0.06913728561558252,0.13581711740735453,0.027762887363294825,-0.454851946745737,0.21644221993931206,0.4302701796029384,0.13203127937422893,0.7368358079422227,0.02393284142780176,0.3419300916627511,-0.2684117446187496,-0.6277353639150904,0.11381682428863216,0.6351851779336897,0.25485666294266474,0.4626475321330565,0.8491203344431938,0.0971727317096474,0.8523608158673731,0.5138467668342297,0.9622713169853208,0.1786565536138577,0.20522121809928584,4.662033169528942e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.113,0.195,0.247,0.0,0.0,0.0,0.113,0.195,0.247,0.126,0.212,0.263,0.0,0.0,0.0,0.126,0.212,0.263,96537.0,0.01,0.001,7.808379013599161e-11,7.860085155580817e-11,9.351687392520352e-11,1.2948335041163608e-30,0.0,0.78717,0.0,1.1065944771738972e-29,0.0,2.3085753088669585,0.0,6.082383913871751,0.0,1.5006917217608842,2.328e-22,0.0,0.01823042318946096,2.0180000000000003e-25,0.0,2.0180000000000003e-25,1.1112423004280517e-06,2.01726532066599e-06,3.702388718788054e-06,4.7385641081474726e-07,4.156481245509166e-06,2.5057398341787742e-06,4.662033169528942e-06,8.655591871021506e-07,9.94260255898907e-07
127,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.11,3.627,5.675,1.419,4.194,6.377999999999999,0.0,0.8195237839523373,0.4849467390714215,0.26812747308387713,-0.02123196046797296,-0.14444476395071784,0.04982469862048482,-0.3592453790634098,0.5985189576288028,0.2924252302293987,0.4771761284804613,0.4438758176805509,0.05690257573346906,0.4400035470769577,-0.4169508058099417,-0.2744975155812965,0.5449616664193844,0.5069308602187643,0.2550217354506448,0.46970381531676597,0.8451876953225329,0.4010231733941438,0.9137943005748924,0.06450109020577564,0.19338121084407134,0.8677657197038232,0.4578060320696816,2.4940245130615675e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.117,0.212,0.265,0.0,0.0,0.0,0.117,0.212,0.265,0.132,0.227,0.28,0.0,0.0,0.0,0.132,0.227,0.28,110352.0,0.01,0.001,3.3901910473413677e-15,8.587298493546777e-12,4.9501291487379934e-11,2.6080472247649518e-31,0.0,0.9071,0.0,3.2525651800512384e-30,0.0,1.2042864709123178,0.0,2.1691909888255605,0.0,2.8373848559019232,4.8829999999999997e-23,0.0,0.01823042318946097,4.26e-26,0.0,4.26e-26,7.525316129155124e-07,1.3860268384900216e-06,2.4940245130615675e-06,4.174607173181269e-07,9.512498267133341e-07,6.714492620764225e-08,4.4508611333806393e-07,1.997249214570338e-06,1.053686170374202e-06
128,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.0490000000000002,3.725,6.353,1.283,4.268,7.241,0.0,0.7808484477041365,0.4959202887452658,0.3454558964416226,-0.13901768803352615,-0.07531981781961987,-0.05943954190252159,-0.3358454827701773,0.4515612299857534,0.3706240540494725,0.27535768813469336,0.6830689293768887,-0.053082925314001,0.5207040016357023,-0.4667029081044513,-0.2750308210456829,0.2459102329197093,0.6100197915705972,0.2556544036524825,0.4762440860049252,0.8413277580339465,0.04570740089369401,0.8745876990658349,0.4827081832186729,0.6722069578892524,0.26679131592304434,0.6906230516811087,2.545163622601223e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.114,0.214,0.28,0.0,0.0,0.0,0.114,0.214,0.28,0.126,0.229,0.299,0.0,0.0,0.0,0.126,0.229,0.299,142937.0,0.01,0.001,1.966135374117372e-12,9.229651187388461e-12,4.865142121227936e-11,6.26534682291879e-32,0.0,1.02117,0.0,9.859490375421816e-31,0.0,2.745390838759063,0.0,5.708512537458488,0.0,5.051913632783373,1.019e-23,0.0,0.018230423189460963,8.648999999999999e-27,0.0,8.648999999999999e-27,5.098764089468294e-07,9.498198383644315e-07,1.6779416661124663e-06,1.3301446402978008e-07,2.545163622601223e-06,1.404743411749736e-06,1.17834060239642e-06,4.676700177368395e-07,1.2106229684115305e-06
129,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.098,3.491,6.1560000000000015,1.345,4.182,6.97,0.0,0.8194271824234324,0.4604376280453255,0.30666883825304914,-0.05389734820864768,-0.13994850083580934,0.057464578729290325,-0.3754910186368998,0.5828504629596727,0.3415871515636637,0.5833662528095138,0.2428820452643481,0.06914900620814891,0.42362934832292826,-0.37791181510718375,-0.3077947855978582,0.7019836833257477,0.2922679053291605,0.2544692177439782,0.4790050053396598,0.8401188142639828,0.5399646230808461,0.3259825403170085,0.7759984466670212,0.12178200633924605,0.8356234319787008,0.5356329180139374,2.228209939623524e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.116,0.208,0.276,0.0,0.0,0.0,0.116,0.208,0.276,0.129,0.227,0.293,0.0,0.0,0.0,0.129,0.227,0.293,53019.0,0.01,0.001,4.5022978138875075e-15,8.706100763959553e-12,4.919018179278174e-11,1.8296455797154287e-31,0.0,0.98796,0.0,2.1837097994292924e-30,0.0,0.6215893800850169,0.0,5.429525705169627,0.0,2.914902765607976,3.188e-23,0.0,0.01823042318946097,2.7000000000000004e-26,0.0,2.7000000000000004e-26,6.749174410551749e-07,1.270443770459203e-06,2.228209939623524e-06,6.269317588034338e-07,3.784855499867707e-07,9.009813795242792e-07,3.2247528351436865e-07,2.212707043008712e-06,1.4183407080271498e-06
130,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.888,3.405,5.749,0.975,4.17,6.612,0.0,0.8160234075439949,0.04444409695034812,0.5580232466838554,0.06927085469639505,0.12626212985925353,0.007939743413573647,-0.5069752336513706,0.05105298699637136,0.5723993692270909,0.2493398354272882,0.5920264132916152,0.009303432838013437,0.27736675614857,-0.04103218960616528,-0.5955700567103566,0.2921651610017211,0.6937098200141272,0.2537054478941928,0.4805423778889196,0.8394716009262433,0.9208598605918368,0.2247042168913586,0.3186300865612415,0.1839138341355409,0.6760640898027084,0.713521582079197,2.716802273819369e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.105,0.205,0.266,0.0,0.0,0.0,0.105,0.205,0.266,0.11,0.227,0.28600000000000003,0.0,0.0,0.0,0.11,0.227,0.28600000000000003,18831.0,0.01,0.001,3.751438956529591e-12,9.647316179024844e-12,4.939225121116741e-11,2.2291330039151036e-32,0.0,0.91953,0.0,1.4026657245872903e-31,0.0,2.010559563449584,0.0,3.0095448595080496,0.0,3.0570145667294013,3.2200000000000004e-24,0.0,0.01823042318946097,2.733e-27,0.0,2.733e-27,3.7934378798899687e-07,7.185134076964981e-07,1.2551891953749323e-06,1.050719817787342e-06,2.563920786778495e-07,3.63563405052776e-07,7.002696699240368e-07,2.57417925757956e-06,2.716802273819369e-06
131,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.086,3.775,5.872000000000001,1.246,4.379,6.612,0.0,0.8200676813507536,0.32756854647736605,0.4447134182551874,0.054857916321053066,-0.1393141414336806,0.03313072213245332,-0.35560139954413283,0.42396319141718747,0.5379553407960838,0.03377396341963573,0.6341676299847603,0.03953401934422642,0.4453942738874461,-0.2599255709019729,-0.397777304790128,0.04030158225422906,0.756735553516389,0.2553518371064872,0.4786156187197276,0.8400729306458307,0.13773534022476566,0.659013263268745,0.7394122631448898,0.5417124935081372,0.7321522979163,0.4129171672782299,2.406149483781145e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.116,0.21600000000000005,0.269,0.0,0.0,0.0,0.116,0.21600000000000005,0.269,0.124,0.232,0.28600000000000003,0.0,0.0,0.0,0.124,0.232,0.28600000000000003,33280.0,0.01,0.001,1.0843092829605184e-16,8.51112029742524e-12,5.072617921540797e-11,3.0730251905048083e-32,0.0,0.94025,0.0,5.5447486430775526e-31,0.0,0.32138094936544104,0.0,5.8382989500380535,0.0,1.6119934426313238,3.799e-24,0.0,0.01823042318946097,3.218999999999999e-27,0.0,3.218999999999999e-27,3.979224973232531e-07,7.45841206458387e-07,1.3091110770307458e-06,4.482097935063584e-07,2.144520049579296e-06,2.406149483781145e-06,8.283492262260534e-07,1.1195565853226611e-06,6.314043336813643e-07
132,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.601,3.454,1.1840000000000002,5.1320000000000014,4.12,1.517,0.0,0.8327006916180959,0.5262829123626219,0.09538569319541533,0.010267647198909616,-0.14294054459281433,0.07405099952673001,-0.3075111421228054,0.5908045232526591,0.05874078747765124,0.5760014630536797,0.4644084373589095,0.06578157958031453,0.4497062251137775,-0.5825527111281025,-0.14852521549133738,0.5116782531283196,0.4125470388670072,0.4330076635355648,0.2646470493016045,0.8616648435531215,0.1501731597788087,0.7342728079945158,0.6620358491214032,0.16204774528183846,0.8214513286810345,0.5467707406740373,2.602432098592918e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.238,0.206,0.121,0.0,0.0,0.0,0.238,0.206,0.121,0.252,0.225,0.13699999999999998,0.0,0.0,0.0,0.252,0.225,0.13699999999999998,88497.0,0.01,0.001,8.689224516658927e-16,8.476245775732134e-12,4.9897142652346744e-11,2.0414288420418474e-32,0.0,0.75431,0.0,1.3994074132157807e-31,0.0,4.924075420568808,0.0,3.4593736476350765,0.0,3.7006535400928335,5.5389999999999996e-24,0.0,0.01823042318946097,4.828e-27,0.0,4.828e-27,7.415629767083445e-07,4.532309013996442e-07,1.4756753751026873e-06,2.705279644169105e-07,1.3227485415238366e-06,1.1926179811201335e-06,5.133819121130384e-07,2.602432098592918e-06,1.7322191545861592e-06
133,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.147,3.417,4.54,1.382,4.268,5.292000000000002,0.0,0.8134874367341468,0.5585444578183557,0.02426450113600398,0.1541936732613107,-0.04360990743984248,0.08912077635423495,-0.4142623092189335,0.5060527869655401,-0.039322105190331885,0.5133524454988933,0.5470629231914103,0.07620629876039092,0.3909923486304619,-0.6506100016693922,-0.08068641273835042,0.43896262388435736,0.4677881215907558,0.26500672914871,0.43410747649510223,0.8610006575821859,0.21995633406381965,0.7824965170998001,0.5825104392471329,0.516094787457536,0.41803857336528216,0.7475894070530162,2.664348748819209e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.119,0.205,0.237,0.0,0.0,0.0,0.119,0.205,0.237,0.131,0.229,0.256,0.0,0.0,0.0,0.131,0.229,0.256,12449.0,0.01,0.001,2.4753249253323512e-18,8.567196587837283e-12,4.950132662793316e-11,2.0734762003972748e-33,0.0,0.71707,0.0,3.0967795889251058e-31,0.0,0.7738182356260962,0.0,5.972326985765692,0.0,1.5066968105846814,2.647e-24,0.0,0.01823042318946097,2.494e-27,0.0,2.494e-27,3.774031156260471e-07,6.182239774518198e-07,1.2261738853629185e-06,7.489367309005595e-07,2.664348748819209e-06,1.983409415973519e-06,5.912179363026468e-07,4.78888585287756e-07,8.564090883711359e-07
134,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.332,3.269,4.564,1.5419999999999998,3.873,5.28,0.0,0.8059714073669904,0.06974906121965613,0.5663661252027828,-0.15373643365029122,0.033759149235797564,-0.0902539399469015,-0.3889058636474196,0.00785473558767913,0.5865861228840153,0.26872108110073145,0.6513451156533809,-0.08863068622373761,0.4279733023345008,-0.13210010920041348,-0.5592576020044321,0.2638880234453425,0.6396304095178815,0.2643938137355685,0.44149942563735856,0.8574229810427547,0.24296402957428725,0.8404745401033631,0.4843253325720896,0.344717236440774,0.24561026404111266,0.9060053118488272,2.4695812702006274e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.128,0.201,0.237,0.0,0.0,0.0,0.128,0.201,0.237,0.138,0.219,0.255,0.0,0.0,0.0,0.138,0.219,0.255,32835.0,0.01,0.001,6.585522145319975e-15,8.590077462801718e-12,5.0151065046517145e-11,5.472024828442496e-32,0.0,0.72119,0.0,1.1129208029658263e-30,0.0,0.7944525980690215,0.0,2.5447985162787923,0.0,5.052627259379568,1.324e-23,0.0,0.01823042318946097,1.135e-26,0.0,1.135e-26,5.629883743331607e-07,9.401091515597832e-07,1.8257581877310523e-06,7.139055237715349e-07,2.4695812702006274e-06,1.4231017275747891e-06,4.6997969213645783e-07,3.348594850418182e-07,1.2352271732425104e-06
135,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.135,3.232,4.934,1.357,3.799,5.44,0.0,0.7985594755074525,0.4454207015583718,0.3800984319428544,0.08213087945498017,-0.1126182195519229,0.06667951021548983,-0.4716587258195519,0.4622746595354416,0.3302045619603148,0.6658171666156276,0.08394329233253177,0.07234991819867324,0.3607771371492472,-0.40358479082910975,-0.4141400532202158,0.7224380830668226,0.09108180779910932,0.26282215993915525,0.44640529971824394,0.8553635604983308,0.2541069535040797,0.8198106593501692,0.5131667750319737,0.2180409487443944,0.7988689319823898,0.5605948395980471,2.2808823006636272e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.118,0.2,0.247,0.0,0.0,0.0,0.118,0.2,0.247,0.129,0.21600000000000005,0.259,0.0,0.0,0.0,0.129,0.21600000000000005,0.259,98150.0,0.01,0.001,4.11593219072913e-15,8.468114943423756e-12,4.9845985974347356e-11,1.7847571587408566e-31,0.0,0.78304,0.0,2.2714532391112405e-30,0.0,1.608249753072826,0.0,2.3469163200513283,0.0,1.3401876757562845,3.256e-23,0.0,0.01823042318946096,2.751e-26,0.0,2.751e-26,7.008323016217313e-07,1.1903686269457013e-06,2.2808823006636272e-06,6.727671598761108e-07,2.170510020766983e-06,1.358647408188698e-06,1.42045014760602e-07,5.204313680007424e-07,3.652052640752836e-07
136,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.345,3.787,5.23,1.517,4.453,6.007999999999999,0.0,0.8273872329221633,0.18908678722754024,0.5097624120801306,0.05958226477996687,-0.12754916952810813,0.03288613104608379,-0.34547953191775804,0.2558788504736271,0.6276893311731934,0.002677322273958968,0.6481414542889479,0.037972298767003664,0.4399441632008113,-0.1484987242564446,-0.4720897334533626,0.003091396830471188,0.7483829858566171,0.2637664431666851,0.4540359378567253,0.8510456101724277,0.21599960961830134,0.8912393771028633,0.3987938582100302,0.2560790909411821,0.9046425890818632,0.3406542017970728,2.514451764788985e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.129,0.21600000000000005,0.254,0.0,0.0,0.0,0.129,0.21600000000000005,0.254,0.13699999999999998,0.234,0.272,0.0,0.0,0.0,0.13699999999999998,0.234,0.272,3071.0,0.01,0.001,1.3251898252839975e-16,8.926491898203413e-12,4.871572330023258e-11,2.4736808175935287e-31,0.0,0.8326100000000001,0.0,3.2643935012964625e-30,0.0,4.771667754768656,0.0,4.118841527763491,0.0,1.1187862565099551,4.906e-23,0.0,0.01823042318946097,4.1319999999999996e-26,0.0,4.1319999999999996e-26,7.793095817487506e-07,1.3414691898712201e-06,2.514451764788985e-06,4.4994983724352686e-07,1.8565450807114719e-06,8.30729425448544e-07,2.953430910725473e-07,1.0433492933504571e-06,3.928859032411495e-07
137,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.16,3.577,5.193,1.369,4.17,5.884,0.0,0.8096719440260928,0.3655392873232012,0.43687801153359895,-0.14068347840766315,0.012575150966216468,-0.07372896777773433,-0.4061643240990947,0.3613055781558925,0.5126503190530687,0.2479016682421581,0.6121987206704483,-0.08231837024572987,0.4089616242591108,-0.383257377250735,-0.3678047645324973,0.2767821376858446,0.6835196866452151,0.26526186970251425,0.4590124652602891,0.8479054765819114,0.2310818951633061,0.87716849164776,0.4209235025371336,0.2674707727613023,0.8925356116280329,0.363097187670526,2.484221352885804e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.12,0.21,0.253,0.0,0.0,0.0,0.12,0.21,0.253,0.13,0.227,0.269,0.0,0.0,0.0,0.13,0.227,0.269,121200.0,0.01,0.001,4.5413905033390776e-18,8.714645236038608e-12,4.9496985955631895e-11,2.6508661204895107e-31,0.0,0.8264100000000001,0.0,3.226188290857571e-30,0.0,4.6472091297245885,0.0,4.0908010572048505,0.0,5.2136241070990055,4.746e-23,0.0,0.01823042318946097,4.2089999999999997e-26,0.0,4.2089999999999997e-26,7.771729503126266e-07,1.3448298176314545e-06,2.484221352885804e-06,4.813664420246407e-07,1.8272287215846386e-06,8.768252858479414e-07,3.468342331454715e-07,1.15736721892337e-06,4.708347508135829e-07
138,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.147,3.713,5.3660000000000005,1.369,4.355,6.143,0.0,0.8067658815214821,0.3309513125706196,0.4631553657121149,0.13114219033781954,-0.08881933486649234,0.0787535543426428,-0.3554327905530877,0.3976889875909532,0.4609742058755042,0.0318207303804387,0.7041300312175527,0.07725635019049755,0.4589397322592089,-0.2753214043611273,-0.4790644120437342,0.031215778260530493,0.6907436334201613,0.2638276058940842,0.4629013316916759,0.8462371721250899,0.17540968752358846,0.7630985141892941,0.6220225873430713,0.4501524010728952,0.8659757858985592,0.2178273491682811,2.0573166660974857e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.119,0.214,0.257,0.0,0.0,0.0,0.119,0.214,0.257,0.13,0.232,0.275,0.0,0.0,0.0,0.13,0.232,0.275,36711.0,0.01,0.001,1.525207150720925e-14,8.93899455095718e-12,4.910865039401862e-11,8.607389399204721e-32,0.0,0.85536,0.0,1.327036421290822e-30,0.0,2.2371476347184416,0.0,5.652749512121166,0.0,4.347680247226965,1.595e-23,0.0,0.01823042318946097,1.429e-26,0.0,1.429e-26,5.885863059714557e-07,1.0327099164863414e-06,1.8879131674977085e-06,4.729052236730114e-07,2.0573166660974857e-06,1.6769753994207594e-06,7.39494489745805e-07,1.4225944822219826e-06,3.5783908747783077e-07
139,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.098,3.713,5.477,1.419,4.3180000000000005,6.254,0.0,0.8310326574116402,0.16867472223208202,0.5057021053988286,0.062190784334021976,-0.1460522075642426,0.08901227713056455,-0.35393059065383525,0.2496471852409441,0.5680035551569679,0.5182374588664945,0.4618312808563063,0.09003027526697023,0.4099868575578489,-0.12629536694368534,-0.5611701552951663,0.5241643352968984,0.4671130621835716,0.2644174603634474,0.469921906956413,0.8421738585454865,0.1886685013926621,0.6824347325420336,0.7061777626083465,0.3873198623240221,0.8817023469549706,0.2694147279259194,2.0403679792546435e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.116,0.214,0.26,0.0,0.0,0.0,0.116,0.214,0.26,0.132,0.231,0.278,0.0,0.0,0.0,0.132,0.231,0.278,133916.0,0.01,0.001,5.768815050308367e-14,8.856110944232832e-12,4.851612321737344e-11,6.701697082377019e-32,0.0,0.87398,0.0,7.515336672123443e-31,0.0,2.642282250026973,0.0,2.6145882121353563,0.0,1.8958082916950143,7.131000000000001e-24,0.0,0.01823042318946097,6.2439999999999995e-27,0.0,6.2439999999999995e-27,4.823533562402321e-07,8.572369187710803e-07,1.536303187576329e-06,5.45122190641745e-07,1.971766954352854e-06,2.0403679792546435e-06,7.034293787353785e-07,1.6013000996814446e-06,4.892964526785556e-07
140,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.11,3.38,5.86,1.308,4.083,6.711,0.0,0.7983895106245565,0.3120872882370848,0.4926072958594858,0.03421888814028451,-0.1460918670082348,0.03731775875226735,-0.35486441995412604,0.3664971398858027,0.5275584973658679,0.1582579264844036,0.6595414584010469,0.03957764228701635,0.4834112409615765,-0.2412712554781593,-0.4348443815658819,0.16784168752106798,0.6994818763725391,0.2642594498761134,0.4752064425435743,0.8392531084936502,0.6136053790842269,0.7543969926317806,0.2331815092734141,0.1289991069625693,0.8432109415378947,0.5218759799738216,2.3093542122556983e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.117,0.204,0.269,0.0,0.0,0.0,0.117,0.204,0.269,0.127,0.224,0.28800000000000003,0.0,0.0,0.0,0.127,0.224,0.28800000000000003,25245.0,0.01,0.001,1.3830599902676688e-13,8.70946813199109e-12,5.137981160210464e-11,2.036862271137909e-31,0.0,0.93818,0.0,2.408629183260263e-30,0.0,5.360096199846439,0.0,3.9782449232482846,0.0,6.160258808361353,3.5469999999999996e-23,0.0,0.01823042318946097,3.021e-26,0.0,3.021e-26,7.199153641351827e-07,1.2945929437283124e-06,2.286356107552782e-06,6.475446043327977e-07,7.961235653322781e-07,2.460790490225658e-07,3.5329787170206535e-07,2.3093542122556983e-06,1.4292941816308875e-06
141,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.123,4.022,5.391,1.32,4.589,6.143,0.0,0.7845433078025885,0.06909191044677905,0.5945847932968794,0.05658953539614778,-0.15160690669208526,0.04382874702469755,-0.4047917179475667,0.11066527072285216,0.6626402938070233,0.1332933600097896,0.6042488105671231,0.05444942844971012,0.4644887123913515,-0.008865252069713898,-0.4362082962024468,0.16559330944561892,0.7506717533644588,0.26457143979822,0.4775511993794673,0.8378226573770424,0.08646726286658646,0.9322704026230836,0.3512766841755289,0.323807728098843,0.9017761640532164,0.28626614394463906,2.69475611433792e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.118,0.223,0.258,0.0,0.0,0.0,0.118,0.223,0.258,0.128,0.238,0.275,0.0,0.0,0.0,0.128,0.238,0.275,43330.0,0.01,0.001,7.864919344727547e-14,8.838195363613124e-12,5.060935659329243e-11,4.3358964558753626e-31,0.0,0.8595,0.0,4.6298995564126914e-30,0.0,1.6975065714282258,0.0,2.011887927706277,0.0,2.728367759408716,6.892e-23,0.0,0.018230423189460963,5.867e-26,0.0,5.867e-26,8.509623114126305e-07,1.5359861697534573e-06,2.69475611433792e-06,6.322646276502419e-08,6.816933709273258e-07,2.568600121703153e-07,6.739496202772788e-07,1.8768906687528118e-06,5.958133245999563e-07
