Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,level_0,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb,CLdbQ
10,106367.0,106367.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.358,1.912,4.194,0.469,2.48,5.021,0.0,0.820854092749,0.051343693433,0.550654895324,0.0858513246722,0.113890824346,0.0469398057922,-0.429130342672,0.074710379283,0.460611161047,0.0863599798993,0.767099390593,0.0376689925812,0.372052965377,-0.0387657427806,-0.689126944861,0.0693035130256,0.615593966903,106367.0,106367.0,0.0724936234515,0.425316239332,0.902136780715,0.33668118874,0.915361436006,0.220814896737,0.933206159543,0.353737997625,0.063211492837,3.32181776233e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.066,0.154,0.227,0.0,0.0,0.0,0.066,0.154,0.227,0.076,0.175,0.249,0.0,0.0,0.0,0.076,0.175,0.249,106367.0,0.01,0.001,0.0,3.81206804202e-11,3.91318592823e-11,6.3167742101e-11,1.12437737721e-31,0.0,0.65946,0.0,6.52838585917e-30,0.0,2.03614886324,0.0,2.13130633191,0.0,1.39810806188,1.183e-22,0.0,0.0182304231895,9.373e-26,0.0,9.373e-26,2.66933586108e-07,1.56608517535e-06,3.32181776233e-06,1.15160465768e-06,3.13095750052e-06,7.55288599637e-07,3.16542166183e-06,1.19987412089e-06,2.14412460373e-07,0.897411139927,0.865948773077
11,129195.0,129195.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.333,1.579,4.922,0.456,2.072,5.761,0.0,0.828544449497,0.163201543998,0.511900112296,0.0172869137759,0.156648615976,-0.00218022890501,-0.477138082604,0.159726621529,0.505655128653,0.0930340631415,0.694607412189,-0.00216439636604,0.292991309302,-0.200548694585,-0.62442297316,0.0923584618655,0.689563263431,129195.0,129195.0,0.0709102967499,0.438202252458,0.896075061452,0.227377017564,0.767337999938,0.599576588714,0.552757807446,0.569444772369,0.608433609795,2.41962386966e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.064,0.14,0.246,0.0,0.0,0.0,0.064,0.14,0.246,0.075,0.16,0.267,0.0,0.0,0.0,0.075,0.16,0.267,129195.0,0.01,0.001,0.0,1.13229962426e-15,8.77196394264e-12,5.13715320123e-11,3.59603179027e-33,0.0,0.78098,0.0,9.68167904386e-31,0.0,2.48618212311,0.0,2.60845490301,0.0,1.59537334573,9.18e-24,0.0,0.0182304231895,7.142e-27,0.0,7.142e-27,1.37803801237e-07,8.51582053201e-07,1.74139095902e-06,7.16981120645e-07,2.41962386966e-06,1.89062685004e-06,7.18288318971e-07,7.39972412478e-07,7.90636964142e-07,0.931658329785,0.906680142956
12,132700.0,132700.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.247,2.048,5.23,0.37,2.578,6.02,0.0,0.781752155992,0.203954686134,0.567025503226,0.115031972385,0.111873931845,0.0571571013783,-0.492297509224,0.206929145737,0.445124592583,0.093718734684,0.710378386964,0.0541507495932,0.37457641556,-0.173224690323,-0.604915032943,0.0887893124682,0.673013872664,132700.0,132700.0,0.0712340385882,0.443568862334,0.893404934011,0.979706466549,0.186752490389,0.0727924909221,0.189539648428,0.888146938988,0.41865228584,5.34475841837e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.055,0.159,0.254,0.0,0.0,0.0,0.055,0.159,0.254,0.068,0.178,0.273,0.0,0.0,0.0,0.068,0.178,0.273,132700.0,0.01,0.001,0.0,1.16003130504e-10,1.16315692925e-10,1.26070121855e-10,1.53900210102e-31,0.0,0.83261,0.0,3.53843406045e-29,0.0,5.19970661729,0.0,1.19386019019,0.0,3.35753180833,5.804e-22,0.0,0.0182304231895,4.584e-25,0.0,4.584e-25,3.90366063652e-07,2.43077936025e-06,4.89590333847e-06,5.34475841837e-06,1.01882245268e-06,3.97117189621e-07,1.12401380131e-06,5.26691605317e-06,2.4827045483e-06,0.946911948133,0.925142185746
13,131384.0,131384.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,2.097,1.295,0.296,2.368,1.69,0.358,0.0,0.808137901335,0.238844100094,0.516394798395,0.132620089879,-0.0749329849016,0.0791246497237,-0.428255480374,0.317099217076,0.552887779395,0.222230836113,0.595578020701,0.0941954808797,0.385197192542,-0.156178966334,-0.495642238355,0.26455902866,0.70901745862,131384.0,131384.0,0.319938045577,0.0694475965725,0.944889770461,0.173280644549,0.736326619862,0.654061867951,0.446051110834,0.0806044925358,0.891370474218,2.43037473671e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.161,0.126,0.06,0.0,0.0,0.0,0.161,0.126,0.06,0.171,0.144,0.066,0.0,0.0,0.0,0.171,0.144,0.066,131384.0,0.01,0.001,0.0,5.18823848166e-14,8.687295475e-12,4.85338174656e-11,4.45387426204e-33,0.0,0.3251,0.0,6.27322945746e-32,0.0,2.7500594202,0.0,2.98473948488,0.0,1.2028546393,2.262e-25,0.0,0.0182304231895,1.968e-28,0.0,1.968e-28,2.46304042853e-07,5.34641754511e-08,7.27422617386e-07,5.7194306102e-07,2.43037473671e-06,2.15884554114e-06,8.55268086888e-07,1.54552804491e-07,1.70913310532e-06,0.635488050248,0.596938389054
14,97320.0,97320.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.407,1.554,2.023,0.543,1.937,2.467,0.0,0.814405478326,0.349543544186,0.441271665243,0.059482433913,0.127687842412,-0.0272491635831,-0.496580634704,0.335558695249,0.453951270081,0.471274309786,0.460319766784,-0.0305684152644,0.297446541719,-0.391172177295,-0.459795130811,0.528680770734,0.51639184236,97320.0,97320.0,0.103566457631,0.319217716618,0.942005328144,0.518908018452,0.810140573201,0.272775952091,0.106819523689,0.742801194907,0.660935680837,2.11733622931e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.071,0.138,0.158,0.0,0.0,0.0,0.071,0.138,0.158,0.082,0.155,0.174,0.0,0.0,0.0,0.082,0.155,0.174,97320.0,0.01,0.001,0.0,6.72843288668e-13,8.89861940387e-12,4.84820996519e-11,2.70263401363e-33,0.0,0.30145,0.0,7.38751856533e-31,0.0,2.14092683269,0.0,2.51380085025,0.0,3.70535649415,1.641e-23,0.0,0.0182304231895,1.44e-26,0.0,1.44e-26,2.327853212e-07,7.17502562077e-07,2.11733622931e-06,9.78591860197e-07,1.52781792217e-06,5.14419351565e-07,2.81433137759e-07,1.95702867598e-06,1.74134087189e-06,0.65078447507,0.610735108551
15,55717.0,55717.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.345,1.468,2.344,0.456,1.826,2.837,0.0,0.815105685679,0.0083927181928,0.558770947867,0.146241254216,-0.0438270103982,0.0798711891941,-0.446548178425,0.0636227277881,0.589689086374,0.392974701429,0.536661095515,0.0877690663561,0.349449037268,0.0515100334934,-0.577295623118,0.431833092683,0.589727582351,55717.0,55717.0,0.104182879456,0.331862270015,0.937557124323,0.265865963569,0.837904989591,0.476687022935,0.255269702235,0.494913349462,0.830601080932,2.69345080938e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.065,0.135,0.17,0.0,0.0,0.0,0.065,0.135,0.17,0.075,0.15,0.187,0.0,0.0,0.0,0.075,0.15,0.187,55717.0,0.01,0.001,0.0,1.6617310078e-13,8.68710883237e-12,5.13217094581e-11,4.91935335404e-33,0.0,0.35372,0.0,2.30285090696e-32,0.0,2.98125735843,0.0,6.20831793099,0.0,2.48604387422,1.665e-26,0.0,0.0182304231895,1.339e-29,0.0,1.339e-29,4.17904156983e-08,1.33118438374e-07,3.76078125032e-07,6.64462052251e-07,2.0941231495e-06,1.19135384345e-06,8.27781713605e-07,1.60489167699e-06,2.69345080938e-06,0.69175896867,0.647555865516
16,10423.0,10423.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.469,1.394,2.874,0.641,1.764,3.553,0.0,0.814762726957,0.0474034699016,0.554911456174,-0.0402990901147,0.15608929799,-0.0805141441657,-0.444879379844,-0.00875643120652,0.54409650923,0.483574912734,0.515400259322,-0.0784772975016,0.354404885009,-0.106659702467,-0.618330177393,0.471341435522,0.502361664554,10423.0,10423.0,0.0991506657879,0.350912206672,0.931144332895,0.661396518913,0.709345063753,0.243688787799,0.69323355883,0.660009258397,0.289508223963,3.73834453132e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.076,0.131,0.188,0.0,0.0,0.0,0.076,0.131,0.188,0.089,0.148,0.209,0.0,0.0,0.0,0.089,0.148,0.209,10423.0,0.01,0.001,0.0,5.73952415579e-11,5.80698312105e-11,7.69740269586e-11,3.09941084705e-32,0.0,0.44075,0.0,6.58397199741e-30,0.0,5.01743191208,0.0,3.89849148715,0.0,2.0245282487,1.671e-22,0.0,0.0182304231895,1.331e-25,0.0,1.331e-25,3.9806863032e-07,1.40883715064e-06,3.73834453132e-06,2.72158985524e-06,2.91889399804e-06,1.00275842667e-06,2.92308523325e-06,2.78299181056e-06,1.22073896105e-06,0.769711150993,0.721387928429
17,116870.0,116870.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.407,1.579,2.874,0.53,1.986,3.392,0.0,0.816724233086,0.272007053969,0.485710580564,0.0155219413511,0.151056250932,-0.0268913683503,-0.512397872302,0.273567720957,0.526010454866,0.270351281525,0.558667309557,-0.0333300966307,0.261870018363,-0.30391505092,-0.496192240734,0.335082775264,0.692431681772,116870.0,116870.0,0.100529679502,0.364241350693,0.925862852686,0.434789201528,0.434342898898,0.788862850191,0.347128359662,0.816487886891,0.46135607992,2.44754787901e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.071,0.14,0.188,0.0,0.0,0.0,0.071,0.14,0.188,0.081,0.157,0.205,0.0,0.0,0.0,0.081,0.157,0.205,116870.0,0.01,0.001,0.0,3.06053945291e-13,8.44168172656e-12,4.93037183095e-11,1.21697531347e-32,0.0,0.44075,0.0,1.58744452135e-30,0.0,4.50482724322,0.0,0.793337242648,0.0,3.44271338044,3.141e-23,0.0,0.0182304231895,2.512e-26,0.0,2.512e-26,2.65753403031e-07,9.62883587725e-07,2.44754787901e-06,3.42865537965e-07,3.42513593183e-07,6.2208050375e-07,9.79564200187e-07,2.30405347654e-06,1.30190428655e-06,0.772573999364,0.727384056785
18,63390.0,63390.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.358,1.961,3.232,0.53,2.467,3.861,0.0,0.811688081183,0.361366461602,0.434730563867,0.107677693567,0.0999579433737,-0.00144678589685,-0.50354169383,0.350690106856,0.423463021938,0.496423865067,0.44463753056,-0.00158681771129,0.295979070646,-0.393923711853,-0.472168661088,0.544471841417,0.48767320039,63390.0,63390.0,0.101368541014,0.381483148512,0.918800863242,0.357560245709,0.827468739073,0.432950524363,0.055610479608,0.454137932759,0.889194136613,2.24775137316e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.066,0.156,0.2,0.0,0.0,0.0,0.066,0.156,0.2,0.081,0.174,0.218,0.0,0.0,0.0,0.081,0.174,0.218,63390.0,0.01,0.001,0.0,5.36650713779e-16,8.91429135061e-12,4.93512180527e-11,1.41084684665e-33,0.0,0.49976,0.0,9.86070592693e-31,0.0,2.29496212231,0.0,5.67357706943,0.0,5.25525821175,1.423e-23,0.0,0.0182304231895,1.267e-26,0.0,1.267e-26,2.19860987476e-07,8.27409183343e-07,1.99281219859e-06,9.71283258602e-07,2.24775137316e-06,1.17607480463e-06,9.58330140088e-08,7.82611608077e-07,1.53233985305e-06,0.823864931838,0.785935946924
19,122146.0,122146.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.358,1.505,3.528,0.432,1.838,4.022,0.0,0.826003267363,0.390280741902,0.375206114037,0.116596622983,-0.10500068716,0.075592511903,-0.391377615619,0.518014204277,0.4292778516,0.191451761452,0.593158804594,0.0929107952518,0.387550668387,-0.318656015841,-0.390821530051,0.235313458451,0.729051791745,122146.0,122146.0,0.101660675407,0.386584376013,0.916633856727,0.580745939913,0.795647287412,0.1722775299,0.243296063163,0.736307009365,0.631394499192,2.26286129599e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.066,0.136,0.209,0.0,0.0,0.0,0.066,0.136,0.209,0.073,0.151,0.223,0.0,0.0,0.0,0.073,0.151,0.223,122146.0,0.01,0.001,0.0,1.40448261367e-12,8.87240015222e-12,5.08539299084e-11,6.782509301e-33,0.0,0.54877,0.0,1.32380106576e-30,0.0,2.41250884474,0.0,2.40988990652,0.0,0.278489268357,2.388e-23,0.0,0.0182304231895,2.143e-26,0.0,2.143e-26,2.50966082056e-07,9.54347055474e-07,2.26286129599e-06,8.68698690232e-07,1.19015512457e-06,2.57698339833e-07,6.92791412028e-07,2.0966519806e-06,1.79791107573e-06,0.839440248378,0.797128252203
20,24773.0,24773.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.333,1.826,3.331,0.567,2.171,4.009,0.0,0.82506905783,0.440900566283,0.317328000695,0.134767956313,0.0775130852746,0.0430936816782,-0.47587149648,0.463898291495,0.298922798677,0.356411609877,0.583183979,0.044969992065,0.298207986249,-0.49569404002,-0.393243671143,0.371929866373,0.608575964893,24773.0,24773.0,0.098831264117,0.394273062161,0.913663577958,0.264539505915,0.793006532276,0.548780001074,0.494130459939,0.823073870327,0.279972306747,2.19713373186e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.064,0.15,0.203,0.0,0.0,0.0,0.064,0.15,0.203,0.084,0.164,0.222,0.0,0.0,0.0,0.084,0.164,0.222,24773.0,0.01,0.001,0.0,9.07507868213e-14,8.78685048794e-12,5.04516570702e-11,1.2317649289e-33,0.0,0.51608,0.0,1.48174872262e-30,0.0,5.04632008159,0.0,0.663727163746,0.0,5.09100627587,2.15e-23,0.0,0.0182304231895,1.988e-26,0.0,1.988e-26,2.37664616816e-07,9.48128682521e-07,2.19713373186e-06,7.16015699307e-07,2.14639066781e-06,1.48535506966e-06,7.00310421463e-07,1.16650815069e-06,3.96793033485e-07,0.828059229085,0.788150111325
21,1224.0,1224.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.37,1.801,3.651,0.518,2.393,4.342,0.0,0.799300497072,0.579962974398,0.040464102577,0.139537123562,0.0604459366582,-0.0231522851308,-0.512900243414,0.534578468895,0.0541784183275,0.663708625118,0.0847274012646,-0.0251716168741,0.311259404813,-0.610498580535,-0.024241441298,0.721596988512,0.0921172865368,1224.0,1224.0,0.0991437370744,0.41435333519,0.904699857973,0.205692262269,0.718070809394,0.664879692831,0.553059240539,0.43053992057,0.713274738968,2.35471045357e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.068,0.149,0.212,0.0,0.0,0.0,0.068,0.149,0.212,0.08,0.172,0.231,0.0,0.0,0.0,0.08,0.172,0.231,1224.0,0.01,0.001,0.0,2.35380635669e-16,8.69117690857e-12,4.8987443711e-11,3.64455594662e-33,0.0,0.56922,0.0,4.14630069106e-31,0.0,0.419734032697,0.0,2.74701633076,0.0,1.63356012043,2.676e-24,0.0,0.0182304231895,2.431e-27,0.0,2.431e-27,1.41571169618e-07,5.9167112345e-07,1.29185585318e-06,6.7450969159e-07,2.35471045357e-06,2.18028520669e-06,8.13642073295e-07,6.33395788248e-07,1.04934570278e-06,0.856466897718,0.819051020898
22,64894.0,64894.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.21,1.727,4.367,0.321,2.146,5.218,0.0,0.814128463,0.385854298083,0.403223643742,0.139765691165,0.0786609883279,0.0578222674804,-0.483033583313,0.413326678309,0.374600445626,0.237862807643,0.628961040646,0.0621332094494,0.31091711563,-0.392914617332,-0.472208450157,0.255596680855,0.675853261673,64894.0,64894.0,0.0999789765376,0.420114278604,0.901946892652,0.485728798953,0.843790246065,0.228222598603,0.340981230626,0.809017686722,0.478771535214,2.36539130465e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.051,0.146,0.232,0.0,0.0,0.0,0.051,0.146,0.232,0.063,0.163,0.254,0.0,0.0,0.0,0.063,0.163,0.254,64894.0,0.01,0.001,0.0,5.43728282448e-16,8.85827883802e-12,4.86320276916e-11,1.0711240125e-32,0.0,0.68825,0.0,1.71846271654e-30,0.0,4.86836238398,0.0,0.748453510432,0.0,0.20166272064,2.751e-23,0.0,0.0182304231895,2.245e-26,0.0,2.245e-26,2.55667042183e-07,1.07431960907e-06,2.30646584148e-06,3.27696226923e-07,5.69261860828e-07,1.53970043823e-07,9.96954765279e-07,2.36539130465e-06,1.39982356987e-06,0.903459566815,0.87124795203
23,6433.0,6433.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.296,1.764,4.096,0.493,2.282,4.626,0.0,0.806529773373,0.377655545771,0.425861701789,0.15478281353,0.0396245504346,0.0736870149552,-0.469998513619,0.408672392837,0.382459491934,0.236854211222,0.635832773622,0.0778664446794,0.342225309525,-0.356819751314,-0.485190042285,0.250288267836,0.671896364953,6433.0,6433.0,0.100646600272,0.427835248579,0.898235638308,0.475138203163,0.853100372913,0.215553802173,0.113525138374,0.625970939347,0.771538998399,2.21513270924e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.06,0.148,0.225,0.0,0.0,0.0,0.06,0.148,0.225,0.078,0.168,0.239,0.0,0.0,0.0,0.078,0.168,0.239,6433.0,0.01,0.001,0.0,2.82974068948e-14,8.91401951542e-12,4.82633233851e-11,1.84382273643e-33,0.0,0.64303,0.0,5.10740209629e-31,0.0,5.70802974567,0.0,3.65146888926,0.0,2.60508759548,6.82e-24,0.0,0.0182304231895,5.24e-27,0.0,5.24e-27,1.81590242609e-07,7.71915855836e-07,1.62062928146e-06,9.66480372219e-07,1.73529461631e-06,4.3845878435e-07,3.25937182508e-07,1.79719846393e-06,2.21513270924e-06,0.887588316922,0.853850235411
24,106655.0,106655.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.284,1.974,4.823,0.382,2.48,5.539,0.0,0.781357499445,0.534122933438,0.280199492711,0.133350639453,-0.0888763257516,0.0910066914013,-0.374516765467,0.514402658655,0.190523112176,0.208356737476,0.712132918034,0.079844153285,0.48431430265,-0.481223481154,-0.322049291167,0.182800484545,0.624785375573,106655.0,106655.0,0.100246333919,0.439826681041,0.892470258989,0.741144915037,0.53702832295,0.402870692982,0.252591924625,0.81608809465,0.519805291801,2.79823464646e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.059,0.156,0.244,0.0,0.0,0.0,0.059,0.156,0.244,0.069,0.175,0.261,0.0,0.0,0.0,0.069,0.175,0.261,106655.0,0.01,0.001,0.0,3.48815489332e-12,9.55721603722e-12,5.15826135871e-11,1.16247992872e-32,0.0,0.76447,0.0,7.952648762e-31,0.0,5.6730605485,0.0,0.538978175771,0.0,3.18198788441,1.159e-23,0.0,0.0182304231895,9.098e-27,0.0,9.098e-27,2.06500835078e-07,9.06013949576e-07,1.83842986131e-06,1.04321428072e-06,7.55905632337e-07,5.67069208298e-07,8.66097029886e-07,2.79823464646e-06,1.78232863151e-06,0.930816444777,0.904731291969
25,53716.0,53716.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.308,1.924,4.799,0.493,2.368,5.489,0.0,0.838558509951,0.179860472562,0.492970309474,-0.00670704316459,0.146304905416,-0.030459686137,-0.431894704546,0.150138590639,0.467119603398,0.209643297736,0.726530480533,-0.0256903456344,0.329695015487,-0.253463293634,-0.647799755241,0.176817605886,0.612771224066,53716.0,53716.0,0.0985108303719,0.44656996426,0.889309216932,0.434587917719,0.894542486733,0.104532680064,0.0717303159634,0.690076853478,0.720172686281,2.25055983101e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.062,0.154,0.243,0.0,0.0,0.0,0.062,0.154,0.243,0.078,0.171,0.26,0.0,0.0,0.0,0.078,0.171,0.26,53716.0,0.01,0.001,0.0,2.83643215318e-14,8.87705638226e-12,5.14562618978e-11,4.91551057008e-33,0.0,0.76035,0.0,3.41663445817e-31,0.0,2.60112597718,0.0,2.72887291292,0.0,3.67494683891,3.932e-24,0.0,0.0182304231895,3.095e-27,0.0,3.095e-27,1.54885199752e-07,7.02126637817e-07,1.3982303792e-06,9.19491927339e-07,1.89265407913e-06,2.2116803423e-07,2.2415924798e-07,2.15650950991e-06,2.25055983101e-06,0.929263477731,0.902880964099
26,101316.0,101316.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,2.134,1.591,0.444,2.603,2.122,0.74,0.0,0.83116935831,0.49054867957,0.218091771572,0.0786568027002,0.121526035649,-0.0563037011258,-0.45474110247,0.503676224853,0.263726213256,0.660016869987,0.176569814116,-0.0589808361406,0.309385167289,-0.5839993484,-0.217948338313,0.691399429883,0.184965376441,101316.0,101316.0,0.31967517374,0.104490429762,0.941748126296,0.846134156145,0.460742931418,0.267904723648,0.391945332645,0.889577205313,0.234587408027,4.79875922081e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.162,0.14,0.074,0.0,0.0,0.0,0.162,0.14,0.074,0.179,0.162,0.096,0.0,0.0,0.0,0.179,0.162,0.096,101316.0,0.01,0.001,0.0,9.1727233573e-11,9.21715044211e-11,1.04671079518e-10,7.44347702563e-32,0.0,0.33135,0.0,1.53818906389e-30,0.0,1.56696537224,0.0,2.43294197871,0.0,3.70552766122,3.547e-22,0.0,0.0182304231895,3.064e-25,0.0,3.064e-25,1.54852311782e-06,5.0615705994e-07,4.56187675654e-06,4.1499690637e-06,2.25977038962e-06,1.31397167587e-06,2.11432045229e-06,4.79875922081e-06,1.26546462818e-06,0.669848184715,0.63321469022
27,36762.0,36762.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,2.048,1.591,0.518,2.356,1.912,0.715,0.0,0.813073252019,0.401938575844,0.395157531902,0.097254975717,0.108394016347,-0.0209656315156,-0.486513439422,0.366097800625,0.380303167405,0.579060209044,0.385870821776,-0.0211891220752,0.318320630048,-0.463224893596,-0.434810884663,0.585232906015,0.38998414819,36762.0,36762.0,0.317969131045,0.121253686304,0.94031546582,0.134968397219,0.686026209818,0.714948649341,0.582077315474,0.668568373054,0.462819975113,2.50003881339e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.159,0.14,0.08,0.0,0.0,0.0,0.159,0.14,0.08,0.17,0.154,0.094,0.0,0.0,0.0,0.17,0.154,0.094,36762.0,0.01,0.001,0.0,5.77364255504e-18,8.63794559473e-12,4.89306786391e-11,3.898043533e-33,0.0,0.31678,0.0,9.63353247851e-32,0.0,2.79825226276,0.0,3.01347889552,0.0,1.66346985286,1.159e-25,0.0,0.0182304231895,1.01e-28,0.0,1.01e-28,2.07073386475e-07,7.89649339956e-08,6.12368588178e-07,4.71958695132e-07,2.39890256892e-06,2.50003881339e-06,9.0480371395e-07,1.03924879202e-06,7.19425446139e-07,0.661970915091,0.625018748525
